CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,PCA1,PCA2,Cluster_GMM
C18092,17.832004,0.272727,148.0,148.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10500.0,117.223554,165.37547,0.0,12,3,1.1475830127410536,-2.7767221455290017,3
C18093,1381.080028,1.0,360.0,0.0,360.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1000.0,115.649241,13564.39121,0.0,12,2,1.9793860219277164,-3.183061664353409,2
C18094,1009.483517,1.0,278.55,0.0,278.55,0.0,0.75,0.0,0.666667,0.0,0,14,1000.0,624.230027,586.252419,0.0,12,2,2.0989695040477008,-3.4442113740092273,2
C18095,465.003141,1.0,500.0,500.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,1000.0,109.818409,357.651724,0.0,9,3,1.8464856946839099,-0.5933037538482164,3
C18096,1735.597569,1.0,1591.11,1591.11,0.0,0.0,0.666667,0.666667,0.0,0.0,0,27,2700.0,485.135865,632.484083,0.0,12,3,3.4581830406104155,1.68074535190088,3
C18097,202.681879,1.0,312.5,312.5,0.0,170.577213,0.166667,0.166667,0.0,0.166667,2,3,500.0,188.382752,208.991873,0.0,12,0,-1.1652367207137195,1.823592299606009,0
C18098,1544.621765,1.0,1534.12,26.5,1507.62,0.0,1.0,0.083333,1.0,0.0,0,42,2000.0,450.412929,958.88945,0.0,12,5,5.23367013117698,-0.8147502294975677,5
C18099,733.760958,1.0,371.76,0.0,371.76,0.0,0.5,0.0,0.5,0.0,0,11,3000.0,701.251972,210.722512,0.0,12,2,2.424605175598904,-3.577648561452685,2
C18100,88.570138,1.0,535.83,0.0,535.83,0.0,1.0,0.0,1.0,0.0,0,29,2700.0,235.021379,137.341622,0.090909,12,2,3.218136254972796,-4.597892266864648,2
C18101,271.05166,0.909091,86.0,0.0,86.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1000.0,442.141178,2863.640612,0.0,12,2,0.5973620437829106,-4.198782977510266,2
C18102,1113.396708,1.0,2701.58,2626.58,75.0,0.0,0.583333,0.5,0.083333,0.0,0,8,1500.0,2456.996431,1653.336976,0.0,12,5,5.639751939183377,2.192751585582739,5
C18103,144.621301,1.0,1584.49,461.77,1122.72,0.0,1.0,0.25,1.0,0.0,0,26,2000.0,1520.603882,167.328894,0.833333,12,5,6.491729483358137,-0.17937592774649858,5
C18104,191.333253,1.0,637.19,168.54,468.65,0.0,1.0,0.25,1.0,0.0,0,37,2500.0,478.92389,168.015528,0.0,12,5,5.238162578270559,-1.0410282580413348,5
C18105,1334.012141,1.0,0.0,0.0,0.0,152.353179,0.0,0.0,0.0,0.083333,1,0,1500.0,312.029134,275.729456,0.0,12,1,-6.829806140985115,-2.0538359186430206,1
C18106,25.192974,0.545455,764.64,0.0,764.64,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,1074.956132,88.325372,0.545455,12,2,3.5812841948885517,-4.802976244720819,2
C18107,0.19009,0.090909,267.0,0.0,267.0,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,198.562574,864.2065423050828,0.0,12,2,2.69898726490287,-6.288746228904653,2
C18108,1731.623546,1.0,0.0,0.0,0.0,4733.441645,0.0,0.0,0.0,0.166667,4,0,2500.0,4961.849482,488.537242,0.166667,12,1,-8.712812454287524,0.9161201229864062,1
C18109,77.321718,1.0,278.44,0.0,278.44,0.0,1.0,0.0,1.0,0.0,0,18,2500.0,342.843624,173.361571,0.0,12,2,2.487260977264061,-4.713789142461915,2
C18110,134.961317,1.0,1432.66,644.67,787.99,0.0,1.0,0.416667,1.0,0.0,0,74,2000.0,1276.016501,162.738008,0.666667,12,5,6.653363156823504,0.03253326619878116,5
C18111,1017.982199,1.0,0.0,0.0,0.0,2247.107682,0.0,0.0,0.0,0.583333,14,0,1200.0,1582.856628,431.459141,0.0,12,1,-8.463022857488312,0.10730679577328672,1
C18112,981.10306,1.0,240.0,0.0,240.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1777.96158,868.806527,0.0,12,2,1.9526357873948221,-3.194317578054192,2
C18113,802.87844,1.0,3228.26,2766.92,461.34,0.0,1.0,0.583333,1.0,0.0,0,61,3000.0,630.245499,291.309586,0.166667,12,5,7.133951610890557,1.7529656376801253,5
C18114,1712.340703,1.0,1711.36,401.7,1309.66,0.0,1.0,0.25,1.0,0.0,0,17,3500.0,1389.388725,1106.494745,0.0,12,5,6.102307842169495,1.0666221110341318,5
C18115,3178.011925,0.875,0.0,0.0,0.0,4754.93083,0.0,0.0,0.0,0.5,10,0,5000.0,522.525519,646.37505,0.0,8,1,-8.967927316359372,0.8860368809903143,1
C18116,670.177406,0.818182,4562.69,4562.69,0.0,0.0,0.25,0.25,0.0,0.0,0,5,9000.0,5060.2174,165.965951,0.0,12,3,4.311624959407729,2.40716216615494,3
C18117,257.564141,0.363636,2971.83,2971.83,0.0,0.0,0.333333,0.333333,0.0,0.0,0,21,6000.0,3946.991516,358.523649,0.333333,12,3,4.274877113135445,1.830092833774076,3
C18118,2091.582046,1.0,179.23,0.0,179.23,2682.810269,0.416667,0.0,0.416667,0.25,14,5,6000.0,1152.07779,1281.740206,0.090909,12,4,-3.149481868572691,2.002291111304565,4
C18119,80.545433,1.0,374.37,0.0,374.37,0.0,1.0,0.0,1.0,0.0,0,27,1500.0,249.78655,164.519177,0.0,12,2,2.8439951968424078,-4.726414632540587,2
C18120,8.404256,0.857143,0.0,0.0,0.0,132.266653,0.0,0.0,0.0,0.285714,3,0,2500.0,206.851966,24.421074,0.25,7,1,-6.222416914908699,-4.4827355328097624,1
C18121,212.862735,1.0,262.24,0.0,262.24,0.0,1.0,0.0,1.0,0.0,0,44,1000.0,98.35911,1606.324111,0.0,12,2,2.3567112078024994,-4.235138039391374,2
C18122,3.164023,0.454545,51.73,0.0,51.73,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,77.666427,26.092644,0.0,12,2,0.917269491644066,-6.9772185806395175,2
C18123,405.194627,1.0,0.0,0.0,0.0,293.097125,0.0,0.0,0.0,0.083333,1,0,1500.0,1506.490213,242.466254,0.083333,12,1,-6.9896090377153435,-1.8283797941988293,1
C18124,69.190177,1.0,431.52,0.0,431.52,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,439.947272,171.63298,0.333333,12,2,2.8500765484101205,-4.647092785104275,2
C18125,530.574252,1.0,5221.42,2202.78,3018.64,0.0,1.0,1.0,1.0,0.0,0,135,3000.0,4590.877822,191.304474,0.583333,12,5,8.462113631346153,1.996647833180111,5
C18126,56.215217,1.0,402.13,0.0,402.13,0.0,1.0,0.0,1.0,0.0,0,40,1000.0,297.931037,170.678477,0.666667,12,2,3.043307942157945,-4.815351963299179,2
C18127,4444.817182,1.0,237.5,0.0,237.5,728.526785,0.428571,0.0,0.285714,0.285714,2,5,5500.0,794.282028,608.642269,0.0,7,4,-2.0381545315499334,1.1615782792853775,4
C18128,1075.185409,1.0,398.53,45.65,352.88,0.0,0.916667,0.083333,0.916667,0.0,0,12,1000.0,579.034578,1205.387032,0.0,12,5,3.818687902584606,-1.019074221123084,5
C18129,20.639295,0.454545,464.64,0.0,464.64,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,919.544492,84.153407,0.545455,12,2,3.107887429950509,-5.054842895961342,2
C18130,29.129725,0.909091,248.76,0.0,248.76,0.0,0.833333,0.0,0.833333,0.0,0,10,3200.0,283.254742,146.346103,0.909091,12,2,2.356737074230466,-5.238450492893719,2
C18131,205.123089,1.0,197.42,0.0,197.42,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,145.046631,171.920886,0.0,12,2,1.9042184577733128,-4.683558422752646,2
C18132,939.989584,1.0,0.0,0.0,0.0,56.443763,0.0,0.0,0.0,0.083333,2,0,1000.0,214.758351,184.671844,0.0,12,1,-6.328313079781144,-2.878053707365737,1
C18134,0.0,0.0,10.89,0.0,10.89,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,0.0,864.2065423050828,0.0,12,2,-0.9901826654478323,-8.414893276562601,2
C18135,862.276499,1.0,174.84,0.0,174.84,276.675751,0.5,0.0,0.5,0.083333,1,6,1000.0,1407.393166,501.699229,0.083333,12,4,-1.5547959076008402,-0.2244831018203186,4
C18136,184.212569,1.0,1292.76,653.76,639.0,0.0,1.0,1.0,0.666667,0.0,0,57,7500.0,1132.87395,166.655851,0.5,12,5,6.437836006793919,0.2334206087495243,5
C18137,1381.084668,1.0,162.56,0.0,162.56,186.248313,0.5,0.0,0.5,0.083333,1,6,3000.0,503.442436,324.783283,0.0,12,4,-1.4602862435503012,-0.47706373494904675,4
C18138,216.64893,1.0,4606.71,3217.43,1389.28,0.0,1.0,0.4,0.7,0.0,0,22,2000.0,2251.966666,131.425363,1.0,10,5,7.848379275713398,1.3844440903924973,5
C18139,3322.674158,1.0,0.0,0.0,0.0,3221.755751,0.0,0.0,0.0,0.5,6,0,7000.0,771.741033,753.530747,0.0,12,1,-8.694438648441544,0.7614117595763314,1
C18140,33.384649,0.909091,109.32,69.32,40.0,0.0,0.5,0.166667,0.25,0.0,0,6,1200.0,163.060103,215.422442,0.0,12,3,2.567424747946469,-3.0491042075246417,5
C18141,188.132508,1.0,515.88,79.0,436.88,0.0,0.833333,0.083333,0.75,0.0,0,14,2700.0,601.729266,194.534934,0.0,12,5,4.57757166535852,-1.5442063733734166,5
C18142,0.533581,0.545455,109.62,0.0,109.62,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,177.666351,0.037744,0.0,12,2,1.9747552536628534,-7.564446960461115,2
C18143,84.830501,0.636364,702.32,702.32,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,5000.0,991.050806,105.008756,0.2,12,3,2.728139860626108,-0.46097294564605207,3
C18144,94.116597,0.909091,1041.5,125.0,916.5,0.0,0.833333,0.083333,0.75,0.0,0,14,2500.0,1010.8651,172.472222,0.555556,12,5,5.554514508262592,-1.3294855864919288,5
C18145,490.16004,1.0,3530.93,2416.31,1114.62,0.0,1.0,0.75,0.666667,0.0,0,23,4000.0,2959.200535,219.112899,0.0,12,5,7.4163233557149795,1.7254515055931599,5
C18146,1020.535366,1.0,205.54,205.54,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1200.0,232.721106,539.082396,0.0,12,3,1.1275288662914784,-0.6597143821442426,3
C18147,1137.469948,1.0,1865.56,280.6,1584.96,157.80548,1.0,0.25,1.0,0.083333,3,62,1200.0,990.084482,2405.692294,0.0,12,4,3.4979120758787845,3.872894991193741,4
C18148,0.0,0.0,136.8,0.0,136.8,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,127.99655,864.2065423050828,0.0,12,2,2.046193626569636,-6.635336986020792,2
C18149,42.375573,0.909091,150.56,0.0,150.56,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,278.128216,156.291747,0.1,12,2,1.7026110543674529,-5.204697696594556,2
C18150,30.044075,1.0,420.0,0.0,420.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,415.969082,163.023401,1.0,12,2,2.9034258842797804,-5.065436512798751,2
C18151,1333.252963,1.0,0.0,0.0,0.0,408.108731,0.0,0.0,0.0,0.272727,10,0,4000.0,627.520326,325.729395,0.0,11,1,-7.541616955390565,-0.9494616250048438,1
C18152,973.039129,1.0,964.2,294.7,669.5,0.0,0.75,0.416667,0.666667,0.0,0,21,1200.0,914.852845,334.086716,0.0,12,5,5.501474857434156,0.17142024532426703,5
C18153,41.550285,0.454545,421.6,312.85,108.75,0.0,0.333333,0.166667,0.166667,0.0,0,5,1000.0,303.472063,290.219348,0.0,12,5,4.235331751679795,-1.6550199498660447,5
C18154,23.407282,0.111111,240.47,240.47,0.0,0.0,0.111111,0.111111,0.0,0.0,0,2,2500.0,0.0,864.2065423050828,0.0,9,3,1.3865906596719224,-3.20449838696282,3
C18155,413.936244,1.0,187.5,0.0,187.5,0.0,0.6,0.0,0.6,0.0,0,6,1000.0,141.526262,176.107285,0.0,10,2,1.631248725534375,-4.503917536004509,2
C18156,613.893503,1.0,2078.56,1693.5,385.06,0.0,0.916667,0.666667,0.666667,0.0,0,31,1800.0,1013.159567,169.176825,0.0,12,5,6.5273483619474995,1.173757944310175,5
C18157,1369.504264,1.0,1603.8,0.0,1603.8,0.0,1.0,0.0,1.0,0.0,0,12,1300.0,1591.602315,1278.329537,0.0,12,2,3.748347726548271,-2.6048007605659116,2
C18158,49.682373,1.0,412.32,0.0,412.32,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,551.966425,470.6688,0.083333,12,2,2.8012064643261736,-4.530978055181538,2
C18159,60.37904,0.5,712.0,712.0,0.0,0.0,0.2,0.2,0.0,0.0,0,4,7500.0,1134.962538,115.956204,1.0,10,3,2.7819102204339723,-0.5139245723819368,3
C18160,468.256151,1.0,55.0,55.0,0.0,54.149701,0.083333,0.083333,0.0,0.083333,2,1,500.0,246.584357,329.619743,0.0,12,0,-2.4111673202796013,0.19525068927376843,0
C18161,12.642164,0.272727,175.56,0.0,175.56,0.0,0.25,0.0,0.166667,0.0,0,3,1000.0,382.866599,178.54837,0.0,12,2,1.7998760857774245,-5.7380839405164155,2
C18162,35.074422,1.0,72.4,0.0,72.4,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,134.808623,141.557845,0.0,12,2,0.9348957316654891,-5.716187686614105,2
C18163,1410.226871,1.0,1680.91,114.0,1566.91,0.0,1.0,0.166667,1.0,0.0,0,43,4000.0,315.876873,421.865373,0.0,12,5,5.913181634159523,-0.14879503166852714,5
C18164,17.838173,1.0,164.7,0.0,164.7,0.0,0.416667,0.0,0.333333,0.0,0,5,3000.0,182.462461,103.72423,0.111111,12,2,1.8334598701614526,-5.730690262970704,2
C18165,81.364936,1.0,710.16,0.0,710.16,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,688.322495,177.76209,0.75,12,2,3.3175814815548126,-4.466247131541694,2
C18166,888.101401,1.0,100.0,0.0,100.0,896.57899,0.222222,0.0,0.111111,0.111111,2,2,1000.0,212.755352,527.241583,0.0,9,4,-3.0597672102226774,-0.10990146584613036,4
C18167,3.744789,0.090909,78.33,0.0,78.33,0.0,0.083333,0.0,0.083333,0.0,0,1,1000.0,0.0,864.2065423050828,0.0,12,2,0.6741410105740044,-7.517276339837021,2
C18168,401.822565,1.0,518.23,116.23,402.0,0.0,0.5,0.166667,0.333333,0.0,0,8,1700.0,160.689352,190.313074,0.0,12,5,4.424085738450384,-1.4113958973369662,5
C18169,14.017311,0.454545,327.8,0.0,327.8,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,692.336439,94.456281,0.8,12,2,2.5713760609619687,-5.4663123893523515,2
C18170,54.58197,1.0,247.66,132.0,115.66,0.0,1.0,0.166667,1.0,0.0,0,16,1700.0,163.543097,151.846536,0.0,12,5,3.923381396437378,-2.25497607012972,5
C18171,15.523256,0.454545,0.0,0.0,0.0,357.184643,0.0,0.0,0.0,0.416667,12,0,500.0,213.153735,70.797458,0.090909,12,1,-7.040363286967593,-3.4789698459445892,1
C18172,1950.482518,1.0,0.0,0.0,0.0,2660.139985,0.0,0.0,0.0,0.333333,8,0,2500.0,3213.688818,501.403933,0.083333,12,1,-8.517525987646742,0.6382271705081219,1
C18173,1747.492429,1.0,0.0,0.0,0.0,1769.875637,0.0,0.0,0.0,0.25,3,0,3000.0,450.697772,602.964607,0.0,12,1,-8.25781711921103,-0.16940289184898383,1
C18174,40.762516,0.636364,376.0,316.5,59.5,0.0,0.5,0.416667,0.083333,0.0,0,7,10000.0,369.351109,141.778284,0.333333,12,5,4.078716119884785,-1.4959030226454448,5
C18175,1039.267052,0.909091,0.0,0.0,0.0,3172.729359,0.0,0.0,0.0,0.166667,3,0,3500.0,5240.282775,456.342225,0.090909,12,1,-8.409062746935858,0.480089729286739,1
C18176,0.0,0.0,247.44,0.0,247.44,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,317.354396,864.2065423050828,0.0,12,2,2.6410914053776624,-6.359743974282747,2
C18177,13318.65912,1.0,3504.74,3266.29,238.45,1306.849608,0.636364,0.545455,0.272727,0.181818,3,16,17500.0,2594.820938,4762.246065,0.0,11,4,2.2915525707551723,8.128138447087371,4
C18179,5658.938986,1.0,111.54,111.54,0.0,3344.962624,0.083333,0.083333,0.0,0.333333,7,1,6500.0,1386.242232,1781.099062,0.0,12,0,-4.307739675771385,5.166053922427517,0
C18180,341.901741,0.5,152.84,152.84,0.0,1008.117498,0.333333,0.333333,0.0,0.333333,9,3,1200.0,0.0,864.2065423050828,0.0,6,0,-3.1971102997614125,1.7609834609906336,0
C18181,85.095626,1.0,1553.04,0.0,1553.04,0.0,0.916667,0.0,0.916667,0.0,0,20,2000.0,1654.909972,124.032106,0.818182,12,2,4.245213979465021,-4.032347352310419,2
C18182,933.05808,1.0,0.0,0.0,0.0,634.617283,0.0,0.0,0.0,0.416667,10,0,1000.0,827.275832,299.52845,0.0,12,1,-7.75115050564674,-0.9209498405105752,1
C18183,9.252573,0.454545,0.0,0.0,0.0,943.60879,0.0,0.0,0.0,0.083333,1,0,1200.0,949.846251,44.502743,0.0,12,1,-7.164049173118653,-3.071835345071297,1
C18184,100.403989,1.0,790.0,0.0,790.0,0.0,1.0,0.0,0.916667,0.0,0,13,1000.0,573.971571,161.591908,0.6,12,2,3.412910847214831,-4.4085005043663115,2
C18185,77.866345,0.545455,1403.34,0.0,1403.34,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,1865.579842,95.577384,0.636364,12,2,3.9066183646665262,-4.1534033897288385,2
C18186,991.097892,1.0,180.0,0.0,180.0,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,463.990395,1913.53663,0.0,12,2,1.4186627896841877,-3.4910158474996935,2
C18187,6.692421,0.545455,333.42,0.0,333.42,0.0,0.583333,0.0,0.583333,0.0,0,12,4000.0,318.713472,1.113027,0.0,12,2,3.0207159629366958,-6.366647942448206,2
C18188,22.161656,0.636364,1240.58,0.0,1240.58,0.0,0.666667,0.0,0.666667,0.0,0,15,1500.0,1817.791324,107.871575,0.5,12,2,4.08891697344004,-4.668638691971115,2
C18189,15.281665,0.636364,124.25,0.0,124.25,0.0,0.583333,0.0,0.583333,0.0,0,7,4000.0,211.115274,156.915101,0.285714,12,2,1.6458961694649874,-5.696075015786025,2
C18190,30.88047,0.363636,316.6,197.0,119.6,0.0,0.166667,0.083333,0.166667,0.0,0,5,1000.0,89.111879,189.428672,0.0,12,5,3.9488301236581185,-2.4615496925911433,5
C18191,151.467852,0.75,1554.52,1229.02,325.5,231.721336,0.75,0.75,0.625,0.125,1,27,1000.0,2224.113144,136.729435,1.0,8,4,3.345471093246819,3.622437796767441,4
C18192,14.471941,1.0,120.0,0.0,120.0,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,113.011493,116.286777,0.0,12,2,1.7349042777335368,-5.887000538369388,2
C18193,17.734657,1.0,209.28,0.0,209.28,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,142.453268,151.615333,0.416667,12,2,2.2516130657448343,-5.612976280742729,2
C18194,1.931162,0.636364,152.72,0.0,152.72,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,186.80842,58.437329,0.285714,12,2,2.0902269235621738,-6.572052439929876,2
C18195,922.615452,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,191.287802,309.777674,0.0,12,3,-0.36701588254906614,-2.0760157488998576,3
C18196,822.579064,1.0,1188.24,0.0,1188.24,0.0,1.0,0.0,1.0,0.0,0,36,1000.0,1773.581187,2070.636374,0.0,12,2,3.728409398766998,-2.688541062024159,2
C18197,233.755366,1.0,521.23,0.0,521.23,0.0,1.0,0.0,1.0,0.0,0,23,1000.0,312.157319,197.3922,0.083333,12,2,3.013017611117239,-4.201363903871004,2
C18198,1216.704733,0.727273,0.0,0.0,0.0,2902.295257,0.0,0.0,0.0,0.166667,2,0,3000.0,2345.798153,415.361186,0.125,12,1,-8.365863327472336,0.23144539593113933,1
C18199,15.587005,0.545455,156.0,0.0,156.0,0.0,0.545455,0.0,0.545455,0.0,0,6,2000.0,168.726312,81.861265,0.2,11,2,1.8416577944861858,-5.877963558625989,2
C18200,691.466157,1.0,549.96,0.0,549.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,316.191025,165.251013,0.0,12,2,2.8182735706133,-3.8372923699210757,2
C18201,1200.937942,0.833333,0.0,0.0,0.0,1981.157622,0.0,0.0,0.0,0.5,4,0,2000.0,152.106361,200.106261,0.0,6,1,-8.30304716203573,-0.6910079317239699,1
C18202,36.85818,0.909091,583.38,0.0,583.38,0.0,0.833333,0.0,0.833333,0.0,0,10,2500.0,687.609976,164.492005,0.909091,12,2,3.181997476538757,-4.769720932723235,2
C18203,3542.074874,1.0,884.98,0.0,884.98,4547.294728,1.0,0.0,0.833333,0.5,5,14,5000.0,958.998587,1081.645567,0.0,6,4,-1.5783086217634203,2.7102937605770645,4
C18204,38.864992,0.818182,331.94,0.0,331.94,0.0,0.75,0.0,0.75,0.0,0,16,1500.0,369.269971,125.416136,0.181818,12,2,2.7024093849747857,-5.050935711653869,2
C18205,0.0,0.0,631.2,0.0,631.2,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,861.744611,864.2065423050828,0.0,12,2,3.6039242141176224,-5.846065027777269,2
C18206,27.254213,0.454545,316.3,316.3,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2500.0,312.771691,57.214333,0.1,12,3,1.9603251455235746,-2.040051250054626,3
C18207,2687.82033,1.0,167.6,102.6,65.0,2916.277862,0.333333,0.111111,0.222222,0.111111,6,5,3000.0,376.896208,1395.338044,0.0,9,4,-1.860281689655789,4.426644997202631,4
C18208,16.024822,0.818182,113.44,0.0,113.44,0.0,0.666667,0.0,0.666667,0.0,0,8,3000.0,126.999931,132.500307,0.111111,12,2,1.5687874701315012,-5.85188149778885,2
C18209,52.806957,1.0,266.68,0.0,266.68,0.0,0.333333,0.0,0.333333,0.0,0,4,2000.0,367.892428,196.742169,0.5,12,2,2.1364007500086855,-4.999103567521788,2
C18210,110.983174,1.0,458.47,458.47,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2000.0,414.618729,176.175087,0.0,12,3,2.1786615699137446,-0.9155460959581969,3
C18211,1969.737768,1.0,0.0,0.0,0.0,2410.842591,0.0,0.0,0.0,0.222222,33,0,2500.0,292.443409,737.614283,0.0,9,1,-8.742948100045282,0.3044360444013243,1
C18212,187.536914,0.818182,530.04,0.0,530.04,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,926.946047,147.347019,0.0,12,2,2.843353680485264,-4.110870105588606,2
C18214,834.642993,1.0,0.0,0.0,0.0,239.875612,0.0,0.0,0.0,0.333333,5,0,1000.0,1043.004155,439.557388,0.0,12,1,-7.157405753309259,-1.494965996197692,1
C18215,613.814108,1.0,875.14,317.0,558.14,550.606961,0.833333,0.166667,0.75,0.25,4,28,1800.0,549.929401,351.601266,0.0,12,4,1.9450773463542097,3.7895711788252555,4
C18216,3076.422342,1.0,329.36,0.0,329.36,2248.274005,0.166667,0.0,0.166667,0.5,10,3,3500.0,836.317805,1331.978248,0.0,12,4,-2.6025156774921245,1.982304128353407,4
C18217,0.147275,0.090909,66.78,0.0,66.78,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,718.85487,864.2065423050828,0.0,12,2,0.9188227096821677,-6.480741427469876,2
C18218,33.078633,0.5,303.91,0.0,303.91,0.0,0.5,0.0,0.333333,0.0,0,4,1200.0,354.34847,83.653033,1.0,6,2,2.3493686734359107,-5.363405908599176,2
C18219,413.091214,0.636364,0.0,0.0,0.0,1117.162764,0.0,0.0,0.0,0.083333,4,0,1200.0,258.891518,165.68519,0.0,12,1,-7.864409261788466,-1.412340668026447,1
C18220,5.416921,0.545455,288.8,0.0,288.8,0.0,0.916667,0.0,0.833333,0.0,0,11,3000.0,254.443565,32.475254,0.181818,12,2,2.7460290388665607,-6.100346839083982,2
C18221,35.120942,1.0,372.0,0.0,372.0,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,361.050924,156.723469,0.545455,12,2,2.7740629467775975,-5.010030722243436,2
C18222,196.626598,1.0,2017.11,1056.66,960.45,0.0,1.0,1.0,0.75,0.0,0,28,7500.0,1425.513446,153.957216,1.0,12,5,6.88951505853864,0.5974934542535326,5
C18223,1256.81927,1.0,1674.96,0.0,1674.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,970.361646,3449.118706,0.0,12,2,3.7280577871325153,-2.604804230683424,2
C18224,251.144969,0.727273,88.51,88.51,0.0,1515.283623,0.25,0.25,0.0,0.416667,7,3,1200.0,1490.675716,189.097848,0.166667,12,0,-3.5222893401017883,2.8305347037988415,0
C18225,1718.885963,1.0,578.78,0.0,578.78,0.0,0.666667,0.0,0.666667,0.0,0,14,1000.0,294.153872,20316.09631,0.0,12,2,2.5500341263416653,-2.6642797311372117,2
C18226,891.332656,1.0,411.25,411.25,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1500.0,1043.13779,205.343101,0.0,12,3,1.9404769405936086,0.07643153913728717,3
C18227,31.812848,0.636364,662.0,235.0,427.0,0.0,0.5,0.083333,0.416667,0.0,0,7,3500.0,955.231844,127.625326,0.5,12,5,5.183471432491876,-1.5820423856706611,5
C18228,120.632505,0.636364,1310.2,1310.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,9,2500.0,576.034909,195.547987,0.0,12,3,3.35216485554231,0.1621264043041979,3
C18229,2162.267501,1.0,151.13,151.13,0.0,1005.55853,0.166667,0.166667,0.0,0.166667,3,3,2500.0,466.376831,619.460541,0.0,12,0,-3.0386521305993424,3.7847010324312578,0
C18230,15.740657,0.727273,72.0,72.0,0.0,0.0,0.25,0.25,0.0,0.0,0,5,1000.0,44.098703,205.53426,0.0,12,3,0.6850735625387632,-3.6832036849687064,3
C18231,0.004816,0.545455,51.7,0.0,51.7,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,33.249088,0.059481,0.0,12,2,1.0865960972797204,-8.350156082233125,2
C18232,449.733124,1.0,788.58,0.0,788.58,0.0,0.666667,0.0,0.666667,0.0,0,21,3000.0,419.35193,195.196969,0.0,12,2,3.343338023977137,-3.6912845907705023,2
C18233,130.545845,1.0,1738.48,631.0,1107.48,0.0,1.0,0.083333,1.0,0.0,0,33,2000.0,1928.666446,167.893173,0.75,12,5,6.72428597131637,0.05604212432677791,5
C18234,2.117128,0.909091,99.96,0.0,99.96,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,101.631113,44.092575,0.125,12,2,1.7694498900789704,-6.760328670451797,2
C18235,1125.306541,1.0,703.05,703.05,0.0,0.0,0.25,0.25,0.0,0.0,0,9,1300.0,104.476763,421.150061,0.0,8,3,2.446985698080483,0.24478817991285418,3
C18236,1377.40225,1.0,180.0,180.0,0.0,348.436666,0.142857,0.142857,0.0,0.428571,3,1,1500.0,251.870405,247.576103,0.0,7,0,-2.427400310716501,2.7353363118256926,0
C18237,59.020085,0.909091,58.7,0.0,58.7,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,160.904963,148.887545,0.0,12,2,0.5065026509186099,-5.573849562990139,2
C18238,337.269567,0.888889,2125.84,2025.26,100.58,144.207417,0.888889,0.888889,0.111111,0.333333,3,39,1200.0,1586.507333,304.093968,0.2,9,4,3.2769081652565584,4.292300124406825,4
